QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
M21534.1	ERR3593185	2.50	1.59	1.34	SAMEA6085149	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	ERR1855555	2.48	1.59	1.33	SAMEA99916168	Metagenomic analysis of gut microbiota in sows and piglets (EBI)
M21534.1	ERR3592839	2.48	1.59	1.33	SAMEA6084803	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	ERR3592848	2.48	1.59	1.33	SAMEA6084812	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	ERR3592958	2.48	1.59	1.33	SAMEA6084922	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	ERR3592960	2.48	1.59	1.33	SAMEA6084924	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	ERR3592968	2.48	1.59	1.33	SAMEA6084932	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	ERR3593311	2.48	1.59	1.33	SAMEA6085276	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	SRR16297705	2.48	1.59	1.33	SAMN22107670	PCaF Raw sequence reads
M21534.1	SRR5240734	2.48	1.59	1.33	SAMN06315452	Metagenomic analysis of gut microbiota in sows and piglets
M21534.1	SRR6659417	2.48	1.59	1.33	SAMN08448112	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659439	2.48	1.59	1.33	SAMN08448039	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659444	2.48	1.59	1.33	SAMN08448034	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659448	2.48	1.59	1.33	SAMN08448118	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659452	2.48	1.59	1.33	SAMN08448114	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659503	2.48	1.59	1.33	SAMN08448056	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659506	2.48	1.59	1.33	SAMN08448062	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659558	2.48	1.59	1.33	SAMN08448076	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR6659579	2.48	1.59	1.33	SAMN08448070	Quasi-metagenomics study on the recovery of Shigella from field tomatoes
M21534.1	SRR7658656	2.48	1.59	1.33	SAMN09781750	Metagenomic sequencing of stool samples from rural communities from north-eastern Madagascar
M21534.1	ERR4682837	2.48	1.59	1.33	SAMEA7428479	Global surveillance of antimicrobial resistance - batch June 2018
M21534.1	SRR7658644	2.48	1.59	1.33	SAMN09781781	Metagenomic sequencing of stool samples from rural communities from north-eastern Madagascar
M21534.1	ERR2241750	2.45	1.59	1.31	SAMEA104467253	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR3406211	2.45	1.59	1.31	SAMEA5618358	Early_life_microbiota_colonisation
M21534.1	SRR5831600	2.45	1.59	1.31	SAMN07357526	Confirmation of Shigella detection in culture negative PCR positive diarrheal cases using a metagenomic approach
M21534.1	SRR8887133	2.45	1.59	1.31	SAMN11403404	Metagenome of the gut microbiota in multiple system atrophy patients
M21534.1	SRR8887146	2.45	1.59	1.31	SAMN11403416	Metagenome of the gut microbiota in multiple system atrophy patients
M21534.1	DRR173099	2.45	1.59	1.31	SAMD00165644	Metaviromic analyses on crane fecal samples
M21534.1	ERR1600671	2.45	1.59	1.31	SAMEA4385529	Using WTP diet to modulate gut microbiota to alleviate human type 2 diabetes
M21534.1	ERR1713411	2.45	1.59	1.31	SAMEA4527679	Global surveillance of infectious diseases and antimicrobial resistance from sewage
M21534.1	ERR1726032	2.45	1.59	1.31	SAMEA4527679	Global surveillance of infectious diseases and antimicrobial resistance from sewage
M21534.1	ERR2592343	2.45	1.59	1.31	SAMEA4527679	Global surveillance of infectious diseases and antimicrobial resistance from sewage
M21534.1	ERR2241628	2.45	1.59	1.31	SAMEA104467131	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241637	2.45	1.59	1.31	SAMEA104467140	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241641	2.45	1.59	1.31	SAMEA104467144	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241651	2.45	1.59	1.31	SAMEA104467154	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241653	2.45	1.59	1.31	SAMEA104467156	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241655	2.45	1.59	1.31	SAMEA104467158	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241659	2.45	1.59	1.31	SAMEA104467162	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241689	2.45	1.59	1.31	SAMEA104467192	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241692	2.45	1.59	1.31	SAMEA104467195	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241698	2.45	1.59	1.31	SAMEA104467201	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241704	2.45	1.59	1.31	SAMEA104467207	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241788	2.45	1.59	1.31	SAMEA104467291	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241806	2.45	1.59	1.31	SAMEA104467309	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241818	2.45	1.59	1.31	SAMEA104467321	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241819	2.45	1.59	1.31	SAMEA104467322	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241823	2.45	1.59	1.31	SAMEA104467326	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241897	2.45	1.59	1.31	SAMEA104467400	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241905	2.45	1.59	1.31	SAMEA104467408	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241913	2.45	1.59	1.31	SAMEA104467416	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241925	2.45	1.59	1.31	SAMEA104467428	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241929	2.45	1.59	1.31	SAMEA104467432	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241933	2.45	1.59	1.31	SAMEA104467436	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241935	2.45	1.59	1.31	SAMEA104467438	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2241971	2.45	1.59	1.31	SAMEA104467474	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2245492	2.45	1.59	1.31	SAMEA104467477	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2245493	2.45	1.59	1.31	SAMEA104467478	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2245494	2.45	1.59	1.31	SAMEA104467479	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
M21534.1	ERR2355559	2.45	1.59	1.31	SAMEA104654298	QF.131.090529
M21534.1	ERR2380887	2.45	1.59	1.31	SAMEA104674553	QQ.102.130620
M21534.1	ERR2597478	2.45	1.59	1.31	SAMEA4688992	VETII samples
M21534.1	ERR2607598	2.45	1.59	1.31	SAMEA4700919	Global surveillance of antimicrobial resistance
M21534.1	ERR2607602	2.45	1.59	1.31	SAMEA4700923	Global surveillance of antimicrobial resistance
M21534.1	ERR2607604	2.45	1.59	1.31	SAMEA4700925	Global surveillance of antimicrobial resistance
M21534.1	ERR2641718	2.45	1.59	1.31	SAMEA4731528	Microbiome metagenome analysis of stool samples from individuals with low and high salivary amylase gene copy numbers
M21534.1	ERR2683196	2.45	1.59	1.31	SAMEA4777453	Global surveillance of antimicrobial resistance - Batch June 2017
M21534.1	ERR2821864	2.45	1.59	1.31	SAMEA4952264	Broiler Caecal Metagenome
M21534.1	ERR3414575	2.45	1.59	1.31	SAMEA5754824	Metagenomics of chicken cecal contents from fast and slower growing birds
M21534.1	ERR3414579	2.45	1.59	1.31	SAMEA5754828	Metagenomics of chicken cecal contents from fast and slower growing birds
M21534.1	ERR3414587	2.45	1.59	1.31	SAMEA5754836	Metagenomics of chicken cecal contents from fast and slower growing birds
M21534.1	ERR3414588	2.45	1.59	1.31	SAMEA5754837	Metagenomics of chicken cecal contents from fast and slower growing birds
M21534.1	ERR3453534	2.45	1.59	1.31	SAMEA5815714	A study of the metagenome of broiler chickens
M21534.1	ERR3503296	2.45	1.59	1.31	SAMEA5927903	Surveillance of infectious diseases and antimicrobial resistance from sewage in Kibera (Nairobi, Kenya)
M21534.1	ERR3503306	2.45	1.59	1.31	SAMEA5927913	Surveillance of infectious diseases and antimicrobial resistance from sewage in Kibera (Nairobi, Kenya)
M21534.1	ERR3574738	2.45	1.59	1.31	SAMEA5989477	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes
M21534.1	ERR3574739	2.45	1.59	1.31	SAMEA5989477	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes
M21534.1	ERR3594029	2.45	1.59	1.31	SAMEA6085995	Predicting antibiotic resistance in clinical infections caused by Enterobacterales from aggregated population-level taxonomy-adjusted AMR estimates derived from quantitative metagenomic analysis of pooled human faecal samples
M21534.1	ERR3941348	2.45	1.59	1.31	SAMEA6577348	Using metabolomics and microbiome analysis as tools to investigate cheetah liver necrosis syndrome a pilot study
M21534.1	ERR3946715	2.45	1.59	1.31	SAMEA6582112	Using metabolomics and microbiome analysis as tools to investigate cheetah liver necrosis syndrome a pilot study
M21534.1	ERR3946728	2.45	1.59	1.31	SAMEA6582125	Using metabolomics and microbiome analysis as tools to investigate cheetah liver necrosis syndrome a pilot study
M21534.1	ERR4183497	2.45	1.59	1.31	SAMEA6863134	Rapid Reconstitution of the Faecal Microbiome after Extended Diet-Induced Changes Indicate a Stable Gut Microbiome in Healthy Adult Dogs
M21534.1	ERR4083526	2.45	1.59	1.31	SAMEA6809633	Large scale metagenome assembly reveals novel animal-associated microbial diversity
M21534.1	ERR4320049	2.45	1.59	1.31	SAMEA7041083	Gut microbiota of carriers of extended-spectrum beta-lactamase or carbapenemase-producing Enterobacteriaceae following treatment with oral antibiotics and fecal microbiota transplantation
M21534.1	ERR4398822	2.45	1.59	1.31	SAMEA7112161	Gut Microbiomes of European Turkey and Veal Calf Herds
M21534.1	ERR4678688	2.45	1.59	1.31	SAMEA7426388	Global surveillance of antimicrobial resistance - batch November 2018
M21534.1	ERR4796160	2.45	1.59	1.31	SAMEA7529574	Bifidobacterium bifidum strains synergize with immune checkpoint inhibitors to reduce tumor burden in mice
M21534.1	ERR5005256	2.45	1.59	1.31	SAMEA7723660	Earth Microbiome Project Multi-omics (EMP500)
M21534.1	ERR5094873	2.45	1.59	1.31	SAMEA7816528	Gut Microbiomes of European Farm Rainbow Trout
M21534.1	ERR5094901	2.45	1.59	1.31	SAMEA7816556	Gut Microbiomes of European Farm Rainbow Trout
M21534.1	SRR10097263	2.45	1.59	1.31	SAMN12714378	Boosting natural history research via metagenomic clean-up of crowdsourced faeces
M21534.1	SRR10097273	2.45	1.59	1.31	SAMN12714371	Boosting natural history research via metagenomic clean-up of crowdsourced faeces
M21534.1	SRR10499554	2.45	1.59	1.31	SAMN13292879	human gut metagenome Metagenome
M21534.1	SRR10692011	2.45	1.59	1.31	SAMN13246455	human gut metagenome Metagenome
M21534.1	SRR10692015	2.45	1.59	1.31	SAMN13246451	human gut metagenome Metagenome
M21534.1	SRR11412824	2.45	1.59	1.31	SAMN14445689	human gut metagenome Metagenome
M21534.1	SRR10378045	2.45	1.59	1.31	SAMN13166061	chicken gut resistome
M21534.1	SRR10492795	2.45	1.59	1.31	SAMN13281885	Environmental samples' Metagenome: Water, soil/sand, feces of local ruminants , feces of migratory birds (Qinghai Lake)
M21534.1	SRR9098613	2.45	1.59	1.31	SAMN11793157	feces metagenome Raw sequence reads
M21534.1	SRR10800387	2.45	1.59	1.31	SAMN13387550	Fecal microbiome of non-passerine birds.Raw sequence reads.
M21534.1	SRR10800392	2.45	1.59	1.31	SAMN13387560	Fecal microbiome of non-passerine birds.Raw sequence reads.
M21534.1	SRR5630641	2.45	1.59	1.31	SAMN05361757	wastewater metagenome Raw sequence reads
M21534.1	SRR11059056	2.45	1.59	1.31	SAMN14080439	Metagenomics of Enterobacteriaceae from wild owls
M21534.1	SRR11059097	2.45	1.59	1.31	SAMN14080402	Metagenomics of Enterobacteriaceae from wild owls
M21534.1	SRR11059105	2.45	1.59	1.31	SAMN14080395	Metagenomics of Enterobacteriaceae from wild owls
M21534.1	SRR11059107	2.45	1.59	1.31	SAMN14080393	Metagenomics of Enterobacteriaceae from wild owls
M21534.1	SRR11236185	2.45	1.59	1.31	SAMN14270963	Human gut microbiome Raw sequence reads
M21534.1	SRR11482384	2.45	1.59	1.31	SAMN14538546	Farm dust metagenomes in European poultry and pig farms
M21534.1	SRR11615782	2.45	1.59	1.31	SAMN14734830	Oral capsulized Fecal microbiota transplantation for eradication of carbapenemase-producing Enterobacteriaceae colonization with a metagenomic perspective
M21534.1	SRR11852046	2.45	1.59	1.31	SAMN12698194	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852047	2.45	1.59	1.31	SAMN12698193	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852048	2.45	1.59	1.31	SAMN12698192	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852049	2.45	1.59	1.31	SAMN12698191	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852050	2.45	1.59	1.31	SAMN12698196	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852051	2.45	1.59	1.31	SAMN12698195	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852053	2.45	1.59	1.31	SAMN12698193	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852054	2.45	1.59	1.31	SAMN12698196	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852055	2.45	1.59	1.31	SAMN12698195	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852057	2.45	1.59	1.31	SAMN12698191	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11852106	2.45	1.59	1.31	SAMN12698195	Gut microbiome of Capybara (Hydrochoerus hydrochaeris) Metagenome
M21534.1	SRR11880797	2.45	1.59	1.31	SAMN15047052	The gut microbiome of traditional human populations and sympatric nonhuman primates reflects parallel functional adaptations in response to analogous ecological gradients
M21534.1	SRR12326638	2.45	1.59	1.31	SAMN15637086	Cassava leaf microbiome and ions
M21534.1	SRR12326639	2.45	1.59	1.31	SAMN15637085	Cassava leaf microbiome and ions
M21534.1	SRR12326640	2.45	1.59	1.31	SAMN15637084	Cassava leaf microbiome and ions
M21534.1	SRR12390983	2.45	1.59	1.31	SAMN15733938	Metagenome of wastewater-derived enrichment cultures with different culture media
M21534.1	SRR12390986	2.45	1.59	1.31	SAMN15733935	Metagenome of wastewater-derived enrichment cultures with different culture media
M21534.1	SRR4426306	2.45	1.59	1.31	SAMN05893364	manure metagenome Raw sequence reads
M21534.1	SRR12557707	2.45	1.59	1.31	SAMN12619377	Reconstruction of ancient microbial genomes from the human gut
M21534.1	SRR14298101	2.45	1.59	1.31	SAMN16261645	fecal microbiota of Antarctic seals
M21534.1	SRR14298102	2.45	1.59	1.31	SAMN16261643	fecal microbiota of Antarctic seals
M21534.1	SRR14298103	2.45	1.59	1.31	SAMN16261641	fecal microbiota of Antarctic seals
M21534.1	SRR12730737	2.45	1.59	1.31	SAMN16282409	Chicken Cecal Metagenome Sequencing
M21534.1	SRR12730748	2.45	1.59	1.31	SAMN16282417	Chicken Cecal Metagenome Sequencing
M21534.1	SRR12777855	2.45	1.59	1.31	SAMN16377699	Metagenomic analyses of calf gastrointestinal tract microbiota reveal compositional and functional differences driven by high and low milk allowance diets
M21534.1	SRR12777858	2.45	1.59	1.31	SAMN16377696	Metagenomic analyses of calf gastrointestinal tract microbiota reveal compositional and functional differences driven by high and low milk allowance diets
M21534.1	SRR12777879	2.45	1.59	1.31	SAMN16377677	Metagenomic analyses of calf gastrointestinal tract microbiota reveal compositional and functional differences driven by high and low milk allowance diets
M21534.1	SRR13348641	2.45	1.59	1.31	SAMN17127070	Gut microbiome-mediated metabolism effects on immunity in rural and urban African populations
M21534.1	SRR8555105	2.45	1.59	1.31	SAMN10908436	Genome diversity of pathogenic Escherichia coli in Ecuador
M21534.1	SRR9988197	2.45	1.59	1.31	SAMN12583213	Genome diversity of pathogenic Escherichia coli in Ecuador
M21534.1	SRR13826145	2.45	1.59	1.31	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
M21534.1	SRR14099300	2.45	1.59	1.31	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
M21534.1	SRR14307630	2.45	1.59	1.31	SAMN18790480	Research on diversity of gut microbes
M21534.1	SRR14307646	2.45	1.59	1.31	SAMN18790496	Research on diversity of gut microbes
M21534.1	SRR14307650	2.45	1.59	1.31	SAMN18790492	Research on diversity of gut microbes
M21534.1	SRR14307660	2.45	1.59	1.31	SAMN18790483	Research on diversity of gut microbes
M21534.1	SRR14411251	2.45	1.59	1.31	SAMN18914681	Metagenomic sequencing of wild rodent colon, cecum and faeces
M21534.1	SRR8583493	2.45	1.59	1.31	SAMN10948448	wastewater metagenome Genome sequencing
M21534.1	SRR14719069	2.45	1.59	1.31	SAMN19311027	Sea otter (Enhydra lutris) Raw sequence reads
M21534.1	SRR14789349	2.45	1.59	1.31	SAMN19311027	Sea otter (Enhydra lutris) Raw sequence reads
M21534.1	SRR14842335	2.45	1.59	1.31	SAMN19735746	Global Canine Shotgun Microbiomes
M21534.1	SRR14842344	2.45	1.59	1.31	SAMN19735738	Global Canine Shotgun Microbiomes
M21534.1	SRR14842371	2.45	1.59	1.31	SAMN19735713	Global Canine Shotgun Microbiomes
M21534.1	SRR14857254	2.45	1.59	1.31	SAMN19689494	Microbial Ecology of sea lion gut microbiome at Comau Fjord, Northern Patagonia (42 S). Raw sequence reads.
M21534.1	SRR14860572	2.45	1.59	1.31	SAMN19769804	Common Vampire Bat Fecal and Gut Microbiomes
M21534.1	SRR14860594	2.45	1.59	1.31	SAMN19769784	Common Vampire Bat Fecal and Gut Microbiomes
M21534.1	SRR15057926	2.45	1.59	1.31	SAMN20056601	Comparison of viromes and microbiomes of 14 pig fecal samples
M21534.1	SRR15051284	2.45	1.59	1.31	SAMN20081878	Identification of unique bile acid metabolizing bacteria from the microbiome of centenarians
M21534.1	SRR15686319	2.45	1.59	1.31	SAMN21160205	Metagenomics - Survival E. coli in beach sand
M21534.1	SRR15686324	2.45	1.59	1.31	SAMN21160200	Metagenomics - Survival E. coli in beach sand
M21534.1	SRR15686325	2.45	1.59	1.31	SAMN21160199	Metagenomics - Survival E. coli in beach sand
