QueryID	SubjectID	RawScore	%coverage	PBSscore	BioSample	Title
DQ059012.1	SRR5273912	34.34	28.00	27.82	SAMN06350202	Mother-infant microbiome vertical transmission
DQ059012.1	SRR5866558	34.34	28.00	27.82	SAMN07414360	Whole-Grain rich diet cross-over study
DQ059012.1	SRR5866559	34.34	28.00	27.82	SAMN07414361	Whole-Grain rich diet cross-over study
DQ059012.1	ERR4398810	34.32	28.00	27.80	SAMEA7112149	Gut Microbiomes of European Turkey and Veal Calf Herds
DQ059012.1	ERR1135221	34.27	28.00	27.77	SAMEA3663048	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	SRR4425697	34.25	28.00	27.75	SAMN05597123	Composite fecal samples and WWTP biosolids Raw sequence reads
DQ059012.1	SRR7030480	33.38	27.20	27.04	SAMN08778355	Goat fecal pellet enrichment culture fungal communities from Isla Vista, California, USA - Alfalfa, Gen0, Rep 3 metagenome
DQ059012.1	SRR2177284	33.34	27.20	27.01	SAMN04001575	STEC-spiked spinach Metagenome
DQ059012.1	SRR17317413	33.28	27.20	26.96	SAMN24337968	The difference between diarrhea piglets and normal piglets
DQ059012.1	SRR12710912	32.62	26.40	26.43	SAMN15870965	Metagenomic sequencing of  the digestive tract of buffalo
DQ059012.1	SRR13263841	32.46	26.40	26.30	SAMN17083963	Soil microbial community Generation
DQ059012.1	ERR4571347	32.40	26.40	26.25	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
DQ059012.1	SRR6869085	32.34	26.40	26.20	SAMN08738622	Bovine Fecal Metagenomics During Early Life
DQ059012.1	SRR6514659	32.31	26.40	26.18	SAMN08379456	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
DQ059012.1	ERR1135383	32.31	26.40	26.17	SAMEA3663210	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	ERR4682857	31.65	25.60	25.64	SAMEA7428499	Global surveillance of antimicrobial resistance - batch June 2018
DQ059012.1	ERR3450919	31.54	25.60	25.55	SAMEA5814098	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
DQ059012.1	SRR14346537	31.47	25.60	25.49	SAMN18880775	The role of maternal exposures on commensal microbes
DQ059012.1	ERR3406244	31.40	25.60	25.43	SAMEA5616932	Early_life_microbiota_colonisation
DQ059012.1	SRR13826014	31.36	25.60	25.41	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
DQ059012.1	SRR14099390	31.36	25.60	25.41	SAMN16925175	Metagenome study of patients with Budd-Chiari syndrome
DQ059012.1	SRR8289515	31.34	25.60	25.39	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	ERR2020037	31.34	25.60	25.39	SAMEA104144127	We studied the effect of different zinc sources on the intestinal microbiome in weaned pigs
DQ059012.1	ERR2597391	30.39	24.80	24.62	SAMEA4688905	VETII samples
DQ059012.1	SRR13517648	30.37	24.80	24.60	SAMN17521793	Metagenomics of antimicrobial and heavy metal resistance in the cecal microbiome of fattening pigs raised without antibiotics
DQ059012.1	ERR3003428	30.37	24.80	24.60	SAMEA4813845	KOALA cohort metagenome study
DQ059012.1	SRR5371465	29.45	24.00	23.86	SAMN06117812	bovine fecal metagenome raw sequence reads
DQ059012.1	SRR11435976	29.43	24.00	23.84	SAMN14475183	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
DQ059012.1	ERR4616332	29.43	24.00	23.84	SAMEA7332299	TwinUK cohort
DQ059012.1	ERR3857638	29.41	24.00	23.82	SAMEA6512880	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
DQ059012.1	ERR3393526	29.39	24.00	23.81	SAMEA5733029	Animal gut microbiome
DQ059012.1	SRR12710909	29.37	24.00	23.80	SAMN15870968	Metagenomic sequencing of  the digestive tract of buffalo
DQ059012.1	SRR13979576	28.46	23.20	23.06	SAMN18315996	Metagenomic analysis reveals the signature of gut microbiota associated with human chronotypes
DQ059012.1	ERR4571087	28.45	23.20	23.05	SAMEA7294535	Genomic insights into adaptations of TMA-utilizing methanogens to diverse habitats including the human gut
DQ059012.1	SRR6915177	28.42	23.20	23.02	SAMN08813928	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts
DQ059012.1	ERR1135389	28.39	23.20	23.00	SAMEA3663216	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	SRR15511266	28.38	23.20	22.99	SAMN20837616	Differential effects of western and mediterranean-type diets on gut microbiota: a metagenomics and metabolomics approach
DQ059012.1	SRR14346583	27.51	22.40	22.29	SAMN18880782	The role of maternal exposures on commensal microbes
DQ059012.1	ERR6170276	27.49	22.40	22.27	SAMEA8945704	VEGA Human Gut Metagenomics
DQ059012.1	SRR10692023	27.46	22.40	22.25	SAMN13246444	human gut metagenome Metagenome
DQ059012.1	ERR1135378	27.45	22.40	22.24	SAMEA3663205	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	SRR11650009	27.42	22.40	22.22	SAMN14582974	Shotgun metagenomics of human gut microbiota in China high longevity area
DQ059012.1	ERR3153848	26.53	21.60	21.49	SAMEA5335622	The fecal microbiota has already altered in normoglycemic individuals who go on to have type 2 diabetes
DQ059012.1	SRR13217252	26.47	21.60	21.44	SAMN17026885	Manure metagenome from Ceftiofur-treated dairy cow
DQ059012.1	SRR7228016	26.46	21.60	21.44	SAMN09272179	Effect of bariatric surgery on the faecal metagenome
DQ059012.1	SRR15276865	26.40	21.60	21.39	SAMN20362772	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
DQ059012.1	SRR7642179	25.55	20.80	20.70	SAMN09762372	Rural and Urban infant''s fecal microbiota study
DQ059012.1	ERR3451257	25.52	20.80	20.68	SAMEA5814543	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
DQ059012.1	SRR3181138	25.51	20.80	20.66	SAMN04450470	Cattle feces Metagenome
DQ059012.1	SRR12711219	25.49	20.80	20.65	SAMN15870986	Metagenomic sequencing of  the digestive tract of buffalo
DQ059012.1	SRR7533038	25.47	20.80	20.64	SAMN09641623	panda gut metagenome raw sequence reads Raw sequence reads
DQ059012.1	SRR5678929	25.45	20.80	20.62	SAMN06685608	Farm metagenomes conventional and organic
DQ059012.1	SRR14780120	25.43	20.80	20.60	SAMN15504563	Metagenomics MinION and Flongle sequencing of spiked beef
DQ059012.1	SRR12390981	25.40	20.80	20.58	SAMN15733940	Metagenome of wastewater-derived enrichment cultures with different culture media
DQ059012.1	SRR10098309	24.71	20.00	20.02	SAMN12692666	Bovine composite fecal metagenome from pre-weaned dairy calves and lactating cows
DQ059012.1	SRR13434630	24.52	20.00	19.87	SAMN17312157	Primate phageomes are structured by superhost phylogeny and environment
DQ059012.1	ERR1135387	24.48	20.00	19.84	SAMEA3663214	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	ERR2597327	24.47	20.00	19.83	SAMEA4688841	VETII samples
DQ059012.1	SRR4018493	23.56	19.20	19.08	SAMN05442511	freshwater metagenome Raw sequence reads
DQ059012.1	SRR9866666	23.54	19.20	19.07	SAMN12283821	Metagenomic sequencing of Lawsonia intracellularis
DQ059012.1	SRR4444801	23.53	19.20	19.06	SAMN05545021	Human gut microbiome with bacterial pathogen challenge
DQ059012.1	SRR14812346	23.50	19.20	19.04	SAMN19686914	Piglet gut and in-barn manure from farms on Raised Without Antibiotics program display a reduced antimicrobial resistance but an increased prevalence of pathogens
DQ059012.1	SRR4425718	23.50	19.20	19.04	SAMN05597097	Composite fecal samples and WWTP biosolids Raw sequence reads
DQ059012.1	SRR7193049	23.50	19.20	19.04	SAMN09235249	Evaluation of porcine fecal microbiomes after exposure to ceftriaxone
DQ059012.1	ERR912002	23.48	19.20	19.02	SAMEA3449197	Shotgun Metagenomics of 250 Adult Twins Reveals Genetic and Environmental Impacts on the Gut Microbiome
DQ059012.1	ERR4682411	23.46	19.20	19.00	SAMEA7428318	Global surveillance of antimicrobial resistance - batch November 2017
DQ059012.1	SRR5270854	23.44	19.20	18.99	SAMN06267770	Arabidopsis thaliana rhizosphere microbial communities from the Joint Genome Institute, USA, that affect carbon cycling - Inoculated plant M1 S PM metagenome
DQ059012.1	SRR12711154	22.71	18.40	18.40	SAMN15871218	Metagenomic sequencing of  the digestive tract of buffalo
DQ059012.1	SRR14842348	22.64	18.40	18.34	SAMN19735734	Global Canine Shotgun Microbiomes
DQ059012.1	SRR10098752	22.60	18.40	18.31	SAMN12727813	Characterization of antimicrobial resistance genes in the enriched Enterobacteriaceae community of suburban mesocarnivores, stray dogs and owned dogs.
DQ059012.1	SRR9844162	22.60	18.40	18.31	SAMN12371673	Gut microbiome for the MORDOR I study.
DQ059012.1	SRR7030503	22.58	18.40	18.29	SAMN08778356	Goat fecal pellet enrichment culture fungal communities from Isla Vista, California, USA - Reed Canary Grass, Gen0, Rep 3 metagenome
DQ059012.1	SRR11435980	22.55	18.40	18.27	SAMN14475180	Quasimetagenomics sequencing of Salmonella enterica and E. coli O157:H7
DQ059012.1	SRR5371471	22.50	18.40	18.23	SAMN06117809	bovine fecal metagenome raw sequence reads
DQ059012.1	ERR2855824	21.59	17.60	17.49	SAMEA4968242	A causal role of the gut microbiome in schizophrenia
DQ059012.1	SRR13855168	21.58	17.60	17.48	SAMN18090720	Development of standard protocols for shotgun metagenomics analyses of human fecal microbiota (raw sequencing reads)
DQ059012.1	SRR12710915	21.56	17.60	17.47	SAMN15870963	Metagenomic sequencing of  the digestive tract of buffalo
DQ059012.1	SRR2083213	21.55	17.60	17.46	SAMN03801324	Freshwater Viruses Metagenomic assembly
DQ059012.1	SRR1524754	21.54	17.60	17.45	SAMN02929926	Human saliva, creek water, and synthetic metagenomic samples used in selective DNA isolation using restriction enzymes
DQ059012.1	SRR13180940	21.53	17.60	17.44	SAMN16976311	Fecogenome
DQ059012.1	SRR8289462	21.50	17.60	17.42	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR8289132	20.59	16.80	16.68	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	ERR738546	20.59	16.80	16.68	SAMEA3216838	Benchmark of metagenome analysis tools
DQ059012.1	SRR11185243	20.51	16.80	16.61	SAMN11098509	Pig microbiome
DQ059012.1	ERR4682358	19.80	16.00	16.04	SAMEA7428265	Global surveillance of antimicrobial resistance - batch November 2017
DQ059012.1	ERR3153881	19.77	16.00	16.01	SAMEA5335642	gut microbiota of wild-living fish (V1-3 region, 454 pyrosequencing)
DQ059012.1	SRR14307655	19.70	16.00	15.96	SAMN18790488	Research on diversity of gut microbes
DQ059012.1	SRR7031257	19.65	16.00	15.92	SAMN08777589	Goat fecal pellet enrichment culture fungal communities from Isla Vista, California, USA - Xylan, Gen0, Rep 2 metagenome
DQ059012.1	ERR4678562	19.63	16.00	15.90	SAMEA7426262	Global surveillance of antimicrobial resistance - batch November 2018
DQ059012.1	SRR15276861	19.62	16.00	15.89	SAMN20362751	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
DQ059012.1	ERR3574523	19.61	16.00	15.89	SAMEA5989477	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes
DQ059012.1	ERR589505	19.61	16.00	15.89	SAMEA2737660	Gut and Oral Microbiome Dysbiosis in Rheumatoid Arthritis
DQ059012.1	SRR8289526	19.58	16.00	15.86	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	ERR3857640	19.57	16.00	15.86	SAMEA6512880	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
DQ059012.1	ERR3941303	19.55	16.00	15.84	SAMEA6577303	Using metabolomics and microbiome analysis as tools to investigate cheetah liver necrosis syndrome a pilot study
DQ059012.1	ERR1600724	19.55	16.00	15.84	SAMEA4385582	Using WTP diet to modulate gut microbiota to alleviate human type 2 diabetes
DQ059012.1	SRR6877525	19.55	16.00	15.84	SAMN08765503	Healthy human bile Metagenome
DQ059012.1	SRR10692252	19.54	16.00	15.83	SAMN13246551	human gut metagenome Metagenome
DQ059012.1	SRR14842324	19.54	16.00	15.83	SAMN19735756	Global Canine Shotgun Microbiomes
DQ059012.1	ERR3656893	19.52	16.00	15.82	SAMEA6168775	Analysis of freeze-dried faecal samples collected from individuals between 1974 and 1980
DQ059012.1	SRR10692476	18.84	15.20	15.26	SAMN13246286	human gut metagenome Metagenome
DQ059012.1	ERR2683237	18.74	15.20	15.18	SAMEA4777494	Global surveillance of antimicrobial resistance - Batch June 2017
DQ059012.1	SRR7060083	18.71	15.20	15.16	SAMN08976422	Colorado Natural Cattle SCFP Trial
DQ059012.1	ERR2835366	18.71	15.20	15.16	SAMEA4968800	A microbiota-directed complementary food, developed and characterized in gnotobiotic mice and piglets colonized with microbial therapeutic targets, has wide-ranging beneficial effects on biomarkers and mediators of postnatal development in Bangladeshi children with moderate acute malnutrition
DQ059012.1	ERR3245383	18.66	15.20	15.12	SAMEA5532660	Functional description of microbial communities  from biochemical passive reactors treating synthetic Acide Mine Drainage
DQ059012.1	ERR1137262	18.66	15.20	15.12	SAMEA3664936	Towards personalized nutrition by prediction of glycemic responses
DQ059012.1	ERR4564517	18.63	15.20	15.09	SAMEA7288884	Imidazole propionate is increased in diabetes and associated with dietary patterns and altered microbial ecology
DQ059012.1	ERR3451502	18.62	15.20	15.08	SAMEA5814182	Whole shotgun metagenomic sequencing for 1,004 individuals belonging to the TwinsUK cohort.  Supporting data for: Visconti et al, Interplay between the human gut microbiome and host metabolism
DQ059012.1	SRR6059975	18.62	15.20	15.08	SAMN07632032	Fecal eukaryotic communites from dung pellets of Tule Elk in California, USA - Elk Dung F16 Day 16 Metagenome metagenome
DQ059012.1	SRR8925792	18.62	15.20	15.08	SAMN11458256	Metagenome of feedstock samples for 56 full-scale biogas plants in China
DQ059012.1	ERR3097525	18.61	15.20	15.08	SAMEA5245488	Human fecal metagenomes of individuals sampled along a small-scale urbanization gradient in Cameroon
DQ059012.1	SRR15276858	18.59	15.20	15.06	SAMN20362754	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
DQ059012.1	SRR8289504	18.59	15.20	15.06	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	ERR912028	17.68	14.40	14.32	SAMEA3449223	Shotgun Metagenomics of 250 Adult Twins Reveals Genetic and Environmental Impacts on the Gut Microbiome
DQ059012.1	SRR2938207	17.63	14.40	14.28	SAMN04261292	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America
DQ059012.1	SRR8288641	17.62	14.40	14.28	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR8289129	17.62	14.40	14.27	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR6202091	17.61	14.40	14.27	SAMN07811858	Metagenomic sequencing of the gut microbiomes of bats with different diets
DQ059012.1	ERR1655291	17.59	14.40	14.25	SAMEA4462218	The Diet and Exercise-Microbiome Paradigm: Distinct Functional Profiles of the Athlete Microbiome Revealed by Metagenomic and Metabolomic  Analysis
DQ059012.1	ERR3857610	17.57	14.40	14.24	SAMEA6512902	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
DQ059012.1	ERR4290620	17.57	14.40	14.23	SAMEA7014618	Microbiome signature in post-treatment Lyme disease syndrome patients
DQ059012.1	ERR3502022	17.56	14.40	14.23	SAMEA5925635	A cross-sectional study of compositional and functional profiles of gut microbiota in Sardinian centenarians
DQ059012.1	SRR3181133	16.75	13.60	13.57	SAMN04450465	Cattle feces Metagenome
DQ059012.1	SRR6869093	16.74	13.60	13.56	SAMN08738634	Bovine Fecal Metagenomics During Early Life
DQ059012.1	SRR14842351	16.69	13.60	13.52	SAMN19735731	Global Canine Shotgun Microbiomes
DQ059012.1	ERR4682403	16.68	13.60	13.52	SAMEA7428310	Global surveillance of antimicrobial resistance - batch November 2017
DQ059012.1	ERR3097513	16.66	13.60	13.50	SAMEA5245476	Human fecal metagenomes of individuals sampled along a small-scale urbanization gradient in Cameroon
DQ059012.1	SRR10691957	16.65	13.60	13.49	SAMN13246730	human gut metagenome Metagenome
DQ059012.1	SRR17284133	16.63	13.60	13.47	SAMN23963225	Transmission and formation of microbiota in the ealry life
DQ059012.1	ERR2835560	16.60	13.60	13.45	SAMEA4968994	A microbiota-directed complementary food, developed and characterized in gnotobiotic mice and piglets colonized with microbial therapeutic targets, has wide-ranging beneficial effects on biomarkers and mediators of postnatal development in Bangladeshi children with moderate acute malnutrition
DQ059012.1	ERR3211921	16.59	13.60	13.44	SAMEA5414566	Metagenomic assessment of the effect of sample processing on different microbiomes
DQ059012.1	SRR14474040	16.58	13.60	13.43	SAMN19078916	Metagenome of pig fecal bacteria
DQ059012.1	ERR3857639	15.78	12.80	12.78	SAMEA6512880	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
DQ059012.1	SRR2566049	15.77	12.80	12.78	SAMN04126100	Intestinal microbiota dynamics in hospitalized patients
DQ059012.1	ERR4086544	15.76	12.80	12.77	SAMEA6811483	Statin treatment reduces the prevalence of gut microbiota dysbiosis in obese individuals
DQ059012.1	SRR8925818	15.75	12.80	12.76	SAMN11458198	Metagenomic analysis of 56 full-scale biogas plants in China
DQ059012.1	SRR6325481	15.74	12.80	12.75	SAMN08097993	iron plaque metagenome Raw sequence reads
DQ059012.1	SRR6514658	15.72	12.80	12.73	SAMN08379449	Evaluation of Enriched Background Microflora of Raw Milk Cheese Spiked with E. coli O157:H7 and E. coli O103 using Next-Generation Sequencing Technology
DQ059012.1	SRR15276859	15.70	12.80	12.72	SAMN20362753	AMR target-enriched metagenomic and 16S rRNA reads from cows raised in conventional or organic setting
DQ059012.1	ERR3404907	15.69	12.80	12.71	SAMEA5616681	Early_life_microbiota_colonisation
DQ059012.1	SRR11236188	15.66	12.80	12.69	SAMN14270960	Human gut microbiome Raw sequence reads
DQ059012.1	SRR8925811	15.65	12.80	12.68	SAMN11458248	Metagenome of feedstock samples for 56 full-scale biogas plants in China
DQ059012.1	SRR8890836	15.65	12.80	12.68	SAMN11407866	Gut microbiome differences between wild and captive black rhinoceros – implications for rhino health
DQ059012.1	SRR8289130	15.65	12.80	12.68	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	ERR2597490	15.64	12.80	12.67	SAMEA4689004	VETII samples
DQ059012.1	ERR1135238	15.64	12.80	12.67	SAMEA3663065	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	ERR3857613	15.62	12.80	12.66	SAMEA6512902	Mediterranean diet intervention in overweight and obese subjects leads to multiple beneficial shifts in gut microbiome and metabolome independently from energy intake
DQ059012.1	ERR3574525	15.62	12.80	12.66	SAMEA5989477	Detailed study at the genetic level at bacteria in farm animals, human/animal sewage, sewage treatment works and rivers, to work out the complex network of transmission of important antibiotic-resistant bacteria and antibiotic resistance genes
DQ059012.1	SRR12529378	15.61	12.80	12.64	SAMN15829943	An integrated gene catalog and over 10,000 metagenome-assembled genomes from the gastrointestinal microbiome of ruminants
DQ059012.1	SRR3181119	14.81	12.00	12.00	SAMN04450451	Cattle feces Metagenome
DQ059012.1	ERR6996584	14.81	12.00	12.00	SAMEA10314797	iMSMS Baranzini data
DQ059012.1	ERR2597357	14.79	12.00	11.98	SAMEA4688871	VETII samples
DQ059012.1	ERR4398765	14.73	12.00	11.94	SAMEA7112104	Gut Microbiomes of European Turkey and Veal Calf Herds
DQ059012.1	ERR3218092	14.71	12.00	11.91	SAMEA104500565	PATCH_MICROBIOME
DQ059012.1	SRR8289456	14.70	12.00	11.91	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR2566060	14.69	12.00	11.90	SAMN04126101	Intestinal microbiota dynamics in hospitalized patients
DQ059012.1	SRR10209667	14.68	12.00	11.89	SAMN12867438	pig gut metagenome Targeted loci environmental
DQ059012.1	SRR8288629	14.68	12.00	11.89	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR5371469	14.66	12.00	11.88	SAMN06117810	bovine fecal metagenome raw sequence reads
DQ059012.1	ERR3211898	14.63	12.00	11.85	SAMEA5414543	Metagenomic assessment of the effect of sample processing on different microbiomes
DQ059012.1	SRR12447099	14.63	12.00	11.85	SAMN15805260	Swine Feedlot Wastewater metagenome (bacterial and phages)
DQ059012.1	SRR16178815	14.63	12.00	11.85	SAMN22025967	Metagenomic analysis towards biomarkers and prediction models between intestinal polyp patients and colorectal cancer patients
DQ059012.1	SRR9037495	13.83	11.20	11.21	SAMN11282390	Bovine Fecal Metagenome
DQ059012.1	ERR2380891	13.78	11.20	11.17	SAMEA104674556	EQ.128.130507_meta
DQ059012.1	SRR10499620	13.76	11.20	11.15	SAMN13292787	human gut metagenome Metagenome
DQ059012.1	SRR8784392	13.74	11.20	11.13	SAMN11252296	Metagenomic sequencing of stool samples from Ethiopian individuals
DQ059012.1	SRR4018500	13.73	11.20	11.13	SAMN05442517	freshwater metagenome Raw sequence reads
DQ059012.1	ERR1135380	13.73	11.20	11.13	SAMEA3663207	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	SRR8288631	13.73	11.20	11.13	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR6847361	13.73	11.20	11.13	SAMN04330478	Vaginal Microbiome of Pregnancy
DQ059012.1	SRR13318207	13.72	11.20	11.12	SAMN17171336	Netherland Travelers
DQ059012.1	SRR3181109	13.72	11.20	11.11	SAMN04450441	Cattle feces Metagenome
DQ059012.1	SRR8288898	13.70	11.20	11.10	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	ERR2596699	13.69	11.20	11.09	SAMEA4527656	COMPARE global sewage snapshot virome sequencing part
DQ059012.1	ERR527133	13.68	11.20	11.09	SAMEA2581964	Liver cirrhosis occurs as a consequence of many chronic liver diseases that are prevalent worldwide. Previous studies have shown an association between the gut microbiota and liver complications such as cirrhosis and other liver injuries. We therefore undertook a whole gut microbiome wide association study of stool samples from 98 liver cirrhosis patients and 83 healthy controls to characterise the faecal microbial communities and their functional composition. In total, we generated 860 Gb of high-quality sequence data and built a reference gene set for the liver cirrhosis cohort containing 2.69 million genes, 36.1% of which was not covered by previously published gene catalogues.
DQ059012.1	SRR6474258	13.68	11.20	11.09	SAMN08366201	human gut Metagenome
DQ059012.1	ERR2816258	13.68	11.20	11.08	SAMEA4947584	The ketogenic diet influences taxonomic and functional composition of the gut microbiota in children with severe epilepsy
DQ059012.1	ERR3211788	13.67	11.20	11.07	SAMEA5414433	Metagenomic assessment of the effect of sample processing on different microbiomes
DQ059012.1	ERR3211920	13.67	11.20	11.07	SAMEA5414565	Metagenomic assessment of the effect of sample processing on different microbiomes
DQ059012.1	SRR12619562	13.66	11.20	11.06	SAMN16091599	Manure-associated resistomes in soil column experiment
DQ059012.1	ERR1135240	12.95	10.40	10.49	SAMEA3663067	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	ERR4398798	12.84	10.40	10.40	SAMEA7112137	Gut Microbiomes of European Turkey and Veal Calf Herds
DQ059012.1	SRR14489481	12.82	10.40	10.38	SAMN19068589	Study of microbial community from mixed cow-dung and plant sample
DQ059012.1	SRR12874596	12.80	10.40	10.37	SAMN16502418	Within-host evolution of Vibrio cholerae using metagenomics
DQ059012.1	ERR1135248	12.79	10.40	10.36	SAMEA3663075	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	ERR589513	12.78	10.40	10.35	SAMEA2737668	Gut and Oral Microbiome Dysbiosis in Rheumatoid Arthritis
DQ059012.1	SRR5679022	12.77	10.40	10.35	SAMN06685517	Farm metagenomes conventional and organic
DQ059012.1	SRR2155332	12.76	10.40	10.33	SAMN03922488	Characterization of the distal gut microbiota in obese patients following a weight-loss intervention using whole metagenome shotgun sequencing
DQ059012.1	SRR8925809	12.75	10.40	10.33	SAMN11458246	Metagenome of feedstock samples for 56 full-scale biogas plants in China
DQ059012.1	SRR8289128	12.73	10.40	10.31	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR10499466	12.73	10.40	10.31	SAMN13292914	human gut metagenome Metagenome
DQ059012.1	SRR6058008	12.73	10.40	10.31	SAMN07679372	Impacts of florfenicol on the antimicrobial resistance and community composition of microbiome in aquaculture ecosystem as revealed by metagenomics sequencing
DQ059012.1	ERR2597350	12.72	10.40	10.31	SAMEA4688864	VETII samples
DQ059012.1	ERR1135246	12.72	10.40	10.30	SAMEA3663073	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	SRR12710908	12.72	10.40	10.30	SAMN15870969	Metagenomic sequencing of  the digestive tract of buffalo
DQ059012.1	ERR6995237	12.71	10.40	10.30	SAMEA10313695	iMSMS Baranzini data
DQ059012.1	SRR8890822	12.70	10.40	10.29	SAMN11407850	Gut microbiome differences between wild and captive black rhinoceros – implications for rhino health
DQ059012.1	SRR8288996	12.70	10.40	10.29	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	SRR8289131	12.70	10.40	10.29	SAMN10508882	Analytical and Clinical Validation of a Microbial Cell-Free DNA Sequencing Test for Infectious Disease
DQ059012.1	ERR2241648	12.68	10.40	10.27	SAMEA104467151	As part of the EFFORT project, we sampled feces from pig and poultry livestock in nine European countries (BE, BG, DK, FR, ES, GE, NL, PL, SP). More than 9000 animals were sampled, across 181 pig and 178 poultry herds to generate herd-level composite fecal samples. Using shotgun metagenomics, we have quantified and characterized the antimicrobial resistance gene pools (resistomes) in Europe's two most intensively raised livestock species.
DQ059012.1	ERR3212041	12.67	10.40	10.26	SAMEA5414687	Metagenomic assessment of the effect of sample processing on different microbiomes
DQ059012.1	ERR1135230	11.97	9.60	9.70	SAMEA3663057	The Pig’s other genome: a reference gene catalogue of the gut microbiome
DQ059012.1	ERR4678596	11.87	9.60	9.62	SAMEA7426296	Global surveillance of antimicrobial resistance - batch November 2018
DQ059012.1	ERR3941104	11.84	9.60	9.59	SAMEA6577095	Using metabolomics and microbiome analysis as tools to investigate cheetah liver necrosis syndrome a pilot study
DQ059012.1	SRR15725430	11.83	9.60	9.58	SAMN21220124	Exploring the possible link between the gut microbiome and fat deposition in pigs
DQ059012.1	ERR1620360	11.82	9.60	9.58	SAMEA4431973	The gut microbiome in Crohn's disease and modulation by exclusive enteral nutrition
DQ059012.1	SRR12711444	11.82	9.60	9.58	SAMN15870928	Metagenomic sequencing of  the digestive tract of buffalo
DQ059012.1	ERR4398749	11.82	9.60	9.57	SAMEA7112088	Gut Microbiomes of European Turkey and Veal Calf Herds
